Artículo;FP;articulo;Artículo Desc.;Deposito;Sector;Pasillo;Col;Nivel;Secuencia;Posición;Paleta;Lote;Tot.Uni.;Tot.Blts.;Sob.Unid.;U;U/B;Ingreso;Venc.;Est.;Mar.;Proveedor;Descripción Prov.
P11529;1;;AXE ICE CHILL DESO.BODY x150ml;1;100;CO02;10;2;C;CO02 -010-02C;;;0;0;0;B;1;/  /;01/07/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11529;1;;AXE ICE CHILL DESO.BODY x150ml;1;100;CO02;10;2;B;CO02 -010-02B;;;0;0;0;B;1;/  /;01/07/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11530;1;;AXE ICE CHILL DESO.x150ml;1;100;CO02;20;2;A;CO02 -020-02A;103916;1;2;2;0;B;1;27/09/2019;01/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11530;1;;AXE ICE CHILL DESO.x150ml;1;100;CO02;20;2;B;CO02 -020-02B;;;0;0;0;B;1;/  /;01/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11531;1;;REXONA MEN CLINICAL CLEAN DESO.110m;1;100;CO02;2;2;B;CO02 -002-02B;104373;1;4;4;0;B;1;30/09/2019;01/01/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11531;1;;REXONA MEN CLINICAL CLEAN DESO.110m;1;100;CO02;2;2;A;CO02 -002-02A;;;0;0;0;B;1;/  /;01/01/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11531;1;;REXONA MEN CLINICAL CLEAN DESO.110m;1;100;CO02;4;2;A;CO02 -004-02A;;;0;0;0;B;1;/  /;01/01/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11531;1;;REXONA MEN CLINICAL CLEAN DESO.110m;1;100;CO02;2;2;C;CO02 -002-02C;;;0;0;0;B;1;/  /;01/01/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11532;1;;REXONA MEN CLINICAL CLASSIC DESO.11;1;100;CO02;18;2;A;CO02 -018-02A;;;0;0;0;B;1;/  /;01/02/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11532;1;;REXONA MEN CLINICAL CLASSIC DESO.11;1;100;CO02;16;2;A;CO02 -016-02A;;;0;0;0;B;1;/  /;01/02/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11533;1;;REXONAÿMENÿCLINICALÿCLASSICÿDESO.RO;1;100;CO02;8;2;A;CO02 -008-02A;;;0;0;0;B;1;/  /;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11533;1;;REXONAÿMENÿCLINICALÿCLASSICÿDESO.RO;1;100;CO02;6;2;A;CO02 -006-02A;;;0;0;0;B;1;/  /;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11533;1;;REXONAÿMENÿCLINICALÿCLASSICÿDESO.RO;1;100;CO02;10;2;A;CO02 -010-02A;;;0;0;0;B;1;/  /;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11534;1;;REXONAÿMENÿCLINICALÿCLEANÿDESO.ROLL;1;100;CO02;89;2;A;CO02 -089-02A;103917;1;48;48;0;B;1;27/09/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11535;1;;SEDAL BOMBA COCO AC x340ml;1;100;CO03;39;3;C;CO03 -039-03C;103689;1;4;4;0;B;1;24/09/2019;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11536;1;;SEDAL BOMBA COCO SUPER AC x170ml;1;100;CO03;19;2;A;CO03 -019-02A;;;0;0;0;B;1;/  /;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11536;1;;SEDAL BOMBA COCO SUPER AC x170ml;1;100;CO03;15;2;A;CO03 -015-02A;;;0;0;0;B;1;/  /;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11536;1;;SEDAL BOMBA COCO SUPER AC x170ml;1;100;CO03;17;2;A;CO03 -017-02A;;;0;0;0;B;1;/  /;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11537;1;;SEDAL BOMBA COCO SH x190ml;1;100;CO01;89;3;B;CO01 -089-03B;104501;1;1;1;0;B;1;30/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P11539;1;;SEDAL BOMBA COCO AC x190ml;1;100;CO01;90;2;A;CO01 -090-02A;104488;1;1;1;0;B;1;30/09/2019;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11593;1;;AXE ICE CHILL SG x200ml;1;100;CO02;79;3;C;CO02 -079-03C;103982;1;14;14;0;B;1;25/09/2019;01/03/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11681;1;;HEAD&SHOULDERS NOURISHING AC x180ml;1;100;CO02;72;2;B;CO02 -072-02B;105440;1;12;12;0;B;1;16/10/2019;08/06/2022;DO;;10335;
P11682;1;;HEAD&SHOULDERS NOURISHING SH x180ml;1;100;CO02;70;2;B;CO02 -070-02B;105427;1;32;32;0;B;1;16/10/2019;03/06/2022;DO;;10335;
P11683;1;;HEAD&SHOULDERS NOURISHING SH x375ml;1;100;CO03;43;3;A;CO03 -043-03A;105417;1;49;49;0;B;1;16/10/2019;13/06/2022;DO;;10335;
P11684;1;;HEAD&SHOULDERS NOURISHING AC x375ml;1;100;CO03;41;3;A;CO03 -041-03A;105471;1;65;65;0;B;1;16/10/2019;06/05/2022;DO;;10335;
P11691;1;;PANTENE PRO-V RESTAURACION CPP x300;1;100;CO02;80;2;B;CO02 -080-02B;105412;1;16;16;0;B;1;16/10/2019;04/07/2021;DO;;10335;
P11713;1;;HEAD&SHOULDERSÿPURIF.CAPILARÿCARBON;1;100;CO03;49;3;B;CO03 -049-03B;105422;1;8;8;0;B;1;16/10/2019;30/06/2022;DO;;10335;
P11714;1;;HEAD&SHOULDERSÿPURIF.CAPILARÿCARBON;1;100;CO01;82;3;C;CO01 -082-03C;105409;1;12;12;0;B;1;16/10/2019;06/06/2022;DO;;10335;
P11715;1;;HERBAL ESSENCES MANUCA HONEY SH x40;1;100;CO03;43;2;A;CO03 -043-02A;105462;1;12;12;0;B;1;16/10/2019;01/01/2022;DO;;10335;
P11718;1;;PONDS AGUA MICELAR ORIGINAL env.x30;1;100;CO01;67;3;A;CO01 -067-03A;104234;1;11;11;0;B;1;27/09/2019;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11719;1;;PONDSÿLIMP.FACIALÿSENSITIVEÿPSÿenv.;1;100;CO02;63;3;A;CO02 -063-03A;104502;1;110;110;0;B;1;30/09/2019;01/01/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P11720;1;;PONDSÿLIMP.FACIALÿOILÿFREEÿPNGÿenv.;1;100;CO02;57;3;A;CO02 -057-03A;103994;1;159;159;0;B;1;25/09/2019;01/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P11724;1;;DOVE SPORT DESO.STICK x50g;1;100;CO01;60;2;C;CO01 -060-02C;;;0;0;0;B;1;/  /;01/02/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11725;1;;DOVE MEN CARE SPORT DESO.x89g(150ml;1;100;CO01;30;2;A;CO01 -030-02A;103919;1;3;3;0;B;1;30/09/2019;01/05/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11725;1;;DOVE MEN CARE SPORT DESO.x89g(150ml;1;100;CO01;26;2;A;CO01 -026-02A;;;0;0;0;B;1;/  /;01/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11725;1;;DOVE MEN CARE SPORT DESO.x89g(150ml;1;100;CO01;28;2;A;CO01 -028-02A;;;0;0;0;B;1;/  /;01/05/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11750;1;;HERBAL ESSENCES MANUCA HONEY AC x40;1;100;CO03;89;2;B;CO03 -089-02B;105432;1;12;12;0;B;1;16/10/2019;01/02/2022;DO;;10335;
P11751;1;;PONDS TH DESMAQ.SENSITIVE toa.húmed;1;100;CO01;21;3;C;CO01 -021-03C;;;0;0;0;B;1;/  /;01/04/2021;DO;;10335;
P11751;1;;PONDS TH DESMAQ.SENSITIVE toa.húmed;1;100;CO01;21;3;B;CO01 -021-03B;103811;1;140;140;0;B;1;25/09/2019;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11890;1;;COMODIN AD CLASICO pañal x20u XXG;1;100;CO02;2;1;A;CO02 -002-01A;104099;1;26;26;0;B;1;26/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11890;1;;COMODIN AD CLASICO pañal x20u XXG;1;100;CO02;10;1;A;CO02 -010-01A;103453;1;16;16;0;B;1;20/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11890;1;;COMODIN AD CLASICO pañal x20u XXG;1;100;CO02;6;1;A;CO02 -006-01A;104109;1;24;24;0;B;1;26/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11890;1;;COMODIN AD CLASICO pañal x20u XXG;1;100;CO03;62;5;;CO03 -062-05;103459;1;16;16;0;B;1;20/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11890;1;;COMODIN AD CLASICO pañal x20u XXG;1;100;CO03;62;5;;CO03 -062-05;103458;1;16;16;0;B;1;20/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11890;1;;COMODIN AD CLASICO pañal x20u XXG;1;100;CO02;4;1;A;CO02 -004-01A;103436;1;16;16;0;B;1;20/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11890;1;;COMODIN AD CLASICO pañal x20u XXG;1;100;CO02;16;1;A;CO02 -016-01A;103457;1;16;16;0;B;1;20/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11890;1;;COMODIN AD CLASICO pañal x20u XXG;1;100;CO02;8;1;A;CO02 -008-01A;103458;1;8;8;0;B;1;20/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11890;1;;COMODIN AD CLASICO pañal x20u XXG;1;100;CO02;12;1;A;CO02 -012-01A;103456;1;16;16;0;B;1;20/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11890;1;;COMODIN AD CLASICO pañal x20u XXG;1;100;CO02;14;1;A;CO02 -014-01A;103455;1;16;16;0;B;1;20/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11892;1;;PLENITUDÿPROTECTÿPLUSÿUNISEXÿropaÿi;1;100;CO02;56;1;A;CO02 -056-01A;104696;1;4;4;0;B;1;02/10/2019;25/06/2021;DO;;10331;
P11892;1;;PLENITUDÿPROTECTÿPLUSÿUNISEXÿropaÿi;1;100;CO02;58;1;A;CO02 -058-01A;104698;1;12;12;0;B;1;02/10/2019;25/06/2021;DO;;10331;
P11892;1;;PLENITUDÿPROTECTÿPLUSÿUNISEXÿropaÿi;1;100;CO02;54;1;A;CO02 -054-01A;;;0;0;0;B;1;/  /;18/05/2021;DO;;10331;
P12020;1;;ORAL-B DETOX DEEP CLEAN pasta x75ml;1;100;CO01;22;3;A;CO01 -022-03A;104073;1;47;47;0;B;1;26/09/2019;01/11/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P12021;1;;ORAL-BÿDETOXÿGENTLEÿWHITENINGÿpasta;1;100;CO01;20;3;C;CO01 -020-03C;104178;1;55;55;0;B;1;26/09/2019;01/12/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P12029;1;;AXE ICE CHILL CERA CAP.lata x75g;1;100;CO02;19;3;C;CO02 -019-03C;103969;1;144;144;0;B;1;25/09/2019;28/08/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12029;1;;AXE ICE CHILL CERA CAP.lata x75g;1;100;CO02;21;3;A;CO02 -021-03A;103970;1;59;59;0;B;1;25/09/2019;28/08/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12030;1;;REXONA GLICERINA CITRUS JBON x90u x;1;100;CO02;25;3;A;CO02 -025-03A;103981;1;117;117;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12030;1;;REXONA GLICERINA CITRUS JBON x90u x;1;100;CO02;27;3;A;CO02 -027-03A;103978;1;432;432;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12031;1;;REXONA GLICERINA NEUTRO JBON x90u x;1;100;CO02;31;3;A;CO02 -031-03A;103881;1;170;170;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12031;1;;REXONA GLICERINA NEUTRO JBON x90u x;1;100;CO03;20;5;;CO03 -020-05;103880;1;386;386;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12032;1;;REXONA GLICERINA GRANADA JBON x90u ;1;100;CO02;29;3;C;CO02 -029-03C;103866;1;119;119;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12032;1;;REXONA GLICERINA GRANADA JBON x90u ;1;100;CO02;29;3;A;CO02 -029-03A;104035;1;432;432;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12033;1;;REXONA GLICERINA NEUTRO JBON x90u x;1;100;CO03;20;5;;CO03 -020-05;104311;1;36;36;0;B;1;27/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12033;1;;REXONA GLICERINA NEUTRO JBON x90u x;1;100;CO02;77;3;A;CO02 -077-03A;104487;1;4;4;0;B;1;30/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12034;1;;REXONA GLICERINA CITRUS JBON x90u x;1;100;CO02;23;3;A;CO02 -023-03A;104042;1;228;228;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12034;1;;REXONA GLICERINA CITRUS JBON x90u x;1;100;CO02;21;3;B;CO02 -021-03B;104040;1;144;144;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12034;1;;REXONA GLICERINA CITRUS JBON x90u x;1;100;CO02;21;3;C;CO02 -021-03C;104043;1;36;36;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12035;1;;REXONA GLICERINA GRANADA JBON x90u ;1;100;CO02;31;3;C;CO02 -031-03C;;;0;0;0;B;1;/  /;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12035;1;;REXONA GLICERINA GRANADA JBON x90u ;1;100;CO02;31;3;B;CO02 -031-03B;;;0;0;0;B;1;/  /;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12046;1;;PANTENEÿPRO-VÿMINUTEÿFUERZA&RECONST;1;100;CO03;79;2;C;CO03 -079-02C;105469;1;149;149;0;B;1;16/10/2019;01/04/2022;DO;;10335;
P12126;1;;KOTEXÿDIA&NOCHEÿULTRAFINASÿc/ALASÿt;1;100;CO02;20;3;B;CO02 -020-03B;;;0;0;0;B;1;/  /;30/11/2020;DO;;10335;
P12126;1;;KOTEXÿDIA&NOCHEÿULTRAFINASÿc/ALASÿt;1;100;CO02;20;3;A;CO02 -020-03A;104014;1;8;8;0;B;1;25/09/2019;20/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12128;1;;KOTEX ULTRAFINAS c/A toa.x8u;1;100;CO02;44;3;A;CO02 -044-03A;104686;1;32;32;0;B;1;02/10/2019;24/08/2021;DO;;10331;
P12129;1;;LINA ULTRAFINAS c/A toa.x8u;1;100;CO02;90;3;C;CO02 -090-03C;104694;1;38;38;0;B;1;02/10/2019;18/06/2021;DO;;10331;
P12130;1;;LINA NORMAL c/A toa.x8u;1;100;CO01;38;3;A;CO01 -038-03A;103590;1;6;6;0;B;1;23/09/2019;28/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12132;1;;HUGGIESÿNATURALEÿCAREÿELLASÿpa¤alÿx;1;100;CO02;75;1;A;CO02 -075-01A;;;0;0;0;B;1;/  /;18/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12133;1;;HUGGIESÿNATURALEÿCAREÿELLOSÿpa¤alÿx;1;100;CO03;77;1;A;CO03 -077-01A;104636;1;24;24;0;B;1;01/10/2019;10/09/2021;DO;;10331;
P12134;1;;HUGGIESÿNATURALEÿCAREÿELLASÿpa¤alÿx;1;100;CO03;70;5;;CO03 -070-05;104693;1;24;24;0;B;1;02/10/2019;12/08/2021;DO;;10331;
P12134;1;;HUGGIESÿNATURALEÿCAREÿELLASÿpa¤alÿx;1;100;CO01;80;1;A;CO01 -080-01A;104692;1;18;18;0;B;1;02/10/2019;12/08/2021;DO;;10331;
P12135;1;;HUGGIESÿNATURALEÿCAREÿELLOSÿpa¤alÿx;1;100;CO01;82;1;A;CO01 -082-01A;104637;1;4;4;0;B;1;01/10/2019;01/10/2021;DO;;10331;
P12140;1;;HUGGIES TRIPLE PROTECCION pañal x8u;1;100;CO02;81;1;A;CO02 -081-01A;104064;1;6;6;0;B;1;26/09/2019;08/07/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12142;1;;PLENITUDÿACTIVEÿROPAÿINTERIORÿFEMME;1;100;CO02;78;1;A;CO02 -078-01A;104615;1;41;41;0;B;1;01/10/2019;02/04/2021;DO;;10331;
P12143;1;;PLENITUDÿACTIVEÿROPAÿINTERIORÿFEMME;1;100;CO02;29;1;A;CO02 -029-01A;104778;1;30;30;0;B;1;02/10/2019;27/03/2021;DO;;10331;
P12144;1;;PLENITUDÿACTIVEÿROPAÿINTERIORÿFEMME;1;100;CO01;1;3;B;CO01 -001-03B;;;0;0;0;B;1;/  /;31/03/2021;DO;;10331;
P12150;1;;HUGGIESÿACTIVEÿSECÿPANTSÿBABYÿpa¤al;1;100;CO03;73;1;A;CO03 -073-01A;104800;1;36;36;0;B;1;02/10/2019;05/07/2021;DO;;10331;
P12151;1;;HUGGIESÿACTIVEÿSECÿPANTSÿBABYÿpa¤al;1;100;CO02;53;1;A;CO02 -053-01A;104796;1;12;12;0;B;1;02/10/2019;01/01/2021;DO;;10331;
P12152;1;;HUGGIES TRIPLE PROTECCION pañal x12;1;100;CO02;87;1;A;CO02 -087-01A;104107;1;6;6;0;B;1;26/09/2019;28/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12156;1;;HUGGIESÿTHÿLIMPIEZAÿTOTALÿtoa.h£med;1;100;CO01;45;1;A;CO01 -045-01A;;;0;0;0;B;1;/  /;30/06/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12156;1;;HUGGIESÿTHÿLIMPIEZAÿTOTALÿtoa.h£med;1;100;CO01;49;1;A;CO01 -049-01A;105123;1;103;103;0;B;1;09/10/2019;30/06/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12156;1;;HUGGIESÿTHÿLIMPIEZAÿTOTALÿtoa.h£med;1;100;CO01;47;1;A;CO01 -047-01A;;;0;0;0;B;1;/  /;30/06/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12156;1;;HUGGIESÿTHÿLIMPIEZAÿTOTALÿtoa.h£med;1;100;CO01;39;1;A;CO01 -039-01A;105121;1;144;144;0;B;1;09/10/2019;30/06/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12156;1;;HUGGIESÿTHÿLIMPIEZAÿTOTALÿtoa.h£med;1;100;CO01;41;1;A;CO01 -041-01A;;;0;0;0;B;1;/  /;30/06/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12156;1;;HUGGIESÿTHÿLIMPIEZAÿTOTALÿtoa.h£med;1;100;CO01;43;1;A;CO01 -043-01A;;;0;0;0;B;1;/  /;30/06/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12168;1;;AXE MARINE AP DESO.x152ml;1;100;CO02;57;2;A;CO02 -057-02A;104352;1;46;46;0;B;1;27/09/2019;01/05/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P12168;1;;AXE MARINE AP DESO.x152ml;1;100;CO02;59;2;A;CO02 -059-02A;104353;1;110;110;0;B;1;27/09/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12171;1;;CLEAR ANTI CONTAMINACION SH x200ml;1;100;CO01;90;2;B;CO01 -090-02B;104494;1;4;4;0;B;1;30/09/2019;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P12172;1;;CLEAR ANTI CONTAMINACION SH x400ml;1;100;CO03;49;2;C;CO03 -049-02C;103690;1;14;14;0;B;1;24/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P12173;1;;CLEAR DETOX DIARIO SH x200ml;1;100;CO02;58;2;A;CO02 -058-02A;104288;1;10;10;0;B;1;27/09/2019;01/02/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P12174;1;;CLEAR DETOX DIARIO SH x400ml;1;100;CO03;49;2;B;CO03 -049-02B;103687;1;14;14;0;B;1;24/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P12175;1;;DOVE RITUAL CRECIMIENTO AC x400ml;1;100;CO03;81;2;C;CO03 -081-02C;;;0;0;0;B;1;/  /;08/06/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12178;1;;DOVE MATCHA cr.x200ml;1;100;CO01;61;3;A;CO01 -061-03A;104211;1;9;9;0;B;1;27/09/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12179;1;;DOVE MATCHA cr.x400ml;1;100;CO01;69;3;B;CO01 -069-03B;;;0;0;0;B;1;/  /;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12180;1;;DOVE MATCHA DESO.ROLL-ON x50ml;1;100;CO01;57;3;A;CO01 -057-03A;103841;1;105;105;0;B;1;25/09/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12181;1;;DOVE MATCHA DESO.STICK x50g;1;100;CO01;59;3;A;CO01 -059-03A;104674;1;93;93;0;B;1;01/10/2019;01/05/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P12183;1;;DOVE RITUAL ENERGIZANTE JBON x90g;1;100;CO02;3;3;A;CO02 -003-03A;104049;1;267;267;0;B;1;25/09/2019;06/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P12183;1;;DOVE RITUAL ENERGIZANTE JBON x90g;1;100;CO02;5;3;A;CO02 -005-03A;;;0;0;0;B;1;/  /;06/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P12183;1;;DOVE RITUAL ENERGIZANTE JBON x90g;1;100;CO02;1;3;A;CO02 -001-03A;104509;1;139;139;0;B;1;30/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12185;1;;DOVE RITUAL DETOX SH x400ml;1;100;CO03;55;3;A;CO03 -055-03A;104484;1;52;52;0;B;1;30/09/2019;01/11/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P12190;1;;AXE MUSK AP DESO.x152ml;1;100;CO02;59;2;B;CO02 -059-02B;103897;1;6;6;0;B;1;27/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P12190;1;;AXE MUSK AP DESO.x152ml;1;100;CO02;59;2;C;CO02 -059-02C;;;0;0;0;B;1;/  /;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P12220;1;;GILLETTE MACH3 AQUA GRIP maq.x1u +2;1;100;CO01;60;3;C;CO01 -060-03C;104195;1;90;90;0;B;1;27/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P12221;1;;GILLETTE MACH3 SENSITIVE MAQ.RECARG;1;100;CO01;62;3;B;CO01 -062-03B;;;0;0;0;B;1;/  /;/  /;DL;;10327;ORIEN S.A. - SAN BLAS
P12221;1;;GILLETTE MACH3 SENSITIVE maq.recarg;1;100;CO01;62;3;A;CO01 -062-03A;105543;1;30;30;0;B;1;16/10/2019;01/01/2050;DO;;10335;
P12479;1;;OGX ARGAN OIL MOROCCO SH X385ML;1;100;CO02;31;1;A;CO02 -031-01A;;;0;0;0;B;1;/  /;/  /;DL;;10335;
P12479;1;;OGX ARGAN OIL MOROCCO SH X385ML;1;100;CO03;51;1;A;CO03 -051-01A;;;0;0;0;B;1;/  /;/  /;DL;;10335;
P12479;1;;OGX ARGAN OIL MOROCCO SH x385ml;1;100;CO03;69;3;A;CO03 -069-03A;104934;1;12;12;0;B;1;07/10/2019;01/11/2021;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P12480;1;;OGX BIOTIN COLLAGEN SH x385ml;1;100;CO03;69;3;C;CO03 -069-03C;;;0;0;0;B;1;/  /;01/07/2021;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P12482;1;;OGX KERATIN OIL SH x385ml;1;100;CO03;61;3;C;CO03 -061-03C;104909;1;6;6;0;B;1;07/10/2019;01/09/2021;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P12483;1;;OGX BRAZILIAN KERATIN AC x385ml;1;100;CO03;61;3;A;CO03 -061-03A;104939;1;12;12;0;B;1;07/10/2019;01/02/2021;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P12485;1;;OGX BIOTIN COLLAGEN AC x385ml;1;100;CO03;59;3;C;CO03 -059-03C;104937;1;6;6;0;B;1;07/10/2019;01/01/2021;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P12486;1;;OGX COCONUT MILK AC x385ml;1;100;CO03;61;3;B;CO03 -061-03B;104297;1;12;12;0;B;1;27/09/2019;01/01/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12487;1;;OGX KERATIN OIL AC x385ml;1;100;CO03;69;3;B;CO03 -069-03B;104935;1;10;10;0;B;1;07/10/2019;01/12/2020;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P333;1;;DOVE GO FRESH PEPINO/TE VERDE DESOX;1;100;CO01;68;3;A;CO01 -068-03A;;;0;0;0;B;1;/  /;01/04/2022;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P334;1;;DOVE GO FRESH POMELO/LIMON DESO X 1;1;100;CO01;66;3;A;CO01 -066-03A;104420;1;3;3;0;B;1;30/09/2019;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P342;1;;DOVE ORIGINAL DESO X 100GR;1;100;CO01;64;3;A;CO01 -064-03A;103933;1;66;66;0;B;1;27/09/2019;01/05/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P342;1;;DOVE ORIGINAL DESO X 100GR;1;100;CO03;2;5;;CO03 -002-05;103901;1;168;168;0;B;1;27/09/2019;01/05/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11722;1;;DOVE DURAZNO&VERBENA DESO X 86G (15;1;100;CO01;69;3;C;CO01 -069-03C;104339;1;2;2;0;B;1;27/09/2019;01/03/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P12177;1;;DOVE MATCHA DESO X 150 ML;1;100;CO01;70;3;A;CO01 -070-03A;;;0;0;0;B;1;/  /;01/07/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P11723;1;;DOVE MELON&TEVERDE DESO X 86G (150M;1;100;CO01;70;3;B;CO01 -070-03B;;;0;0;0;B;1;/  /;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P330;1;;DOVE DERMO ACLARANT DESO.X100GR (16;1;100;CO01;90;2;C;CO01 -090-02C;104546;1;8;8;0;B;1;01/10/2019;01/01/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P1366;1;;PAMPERS CONFORTSEC POD PAÑAL X18U X;1;100;CO03;78;2;A;CO03 -078-02A;;;0;0;0;B;1;/  /;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P6970;1;;HUGGIES ACTIVE SEC PANTS PA±AL X14U;1;100;CO01;90;3;B;CO01 -090-03B;;;0;0;0;B;1;/  /;15/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
